!Murata Part Number: LQW15CAR11J00
!These Parameters are Measured in Series Mode Connection
!       o--[Z]--o
!Port1              Port2
!       o-------o
!
!Freq. Start=10[MHz] Stop=20[GHz], 401[Steps]
# Hz S RI R 50
!Freq.(Hz) S11(Real) S11(Imag) S21(Real) S21(Imag) S12(Real) S12(Imag) S22(Real) S22(Imag)
3.187183543483565E7 0.05970849473025261 0.19832682016542436 0.9402915052697474 -0.19832682016542436 0.9402915052697474 -0.19832682016542436 0.05970849473025261 0.19832682016542436
3.2483263069932636E7 0.06149533262016195 0.20150477213520934 0.938504667379838 -0.20150477213520934 0.938504667379838 -0.20150477213520934 0.06149533262016195 0.20150477213520934
3.310642030101491E7 0.06333641733483739 0.2047197047382234 0.9366635826651626 -0.2047197047382234 0.9366635826651626 -0.2047197047382234 0.06333641733483739 0.2047197047382234
3.3741532148042455E7 0.06523319803635927 0.20797126993630938 0.9347668019636406 -0.20797126993630938 0.9347668019636406 -0.20797126993630938 0.06523319803635927 0.20797126993630938
3.438882794774647E7 0.06718714217129988 0.21125907252601223 0.9328128578287 -0.21125907252601217 0.9328128578287 -0.21125907252601217 0.06718714217129988 0.21125907252601223
3.504854143644208E7 0.06919973439484398 0.21458266846204568 0.9308002656051559 -0.21458266846204568 0.9308002656051559 -0.21458266846204568 0.06919973439484398 0.21458266846204568
3.572091083442975E7 0.07127247541207195 0.21794156318117325 0.9287275245879281 -0.21794156318117325 0.9287275245879281 -0.21794156318117325 0.07127247541207195 0.21794156318117325
3.640617893201581E7 0.07340688073493458 0.22133520992950892 0.9265931192650654 -0.22133520992950892 0.9265931192650654 -0.22133520992950892 0.07340688073493458 0.22133520992950892
3.7104593177183196E7 0.07560447935353977 0.22476300809627045 0.9243955206464601 -0.22476300809627045 0.9243955206464601 -0.22476300809627045 0.07560447935353977 0.22476300809627045
3.781640576494413E7 0.0778668123204402 0.22822430155701928 0.9221331876795597 -0.22822430155701928 0.9221331876795597 -0.22822430155701928 0.0778668123204402 0.22822430155701928
3.85418737284068E7 0.08019543124666911 0.23171837702942466 0.9198045687533309 -0.23171837702942472 0.9198045687533309 -0.23171837702942472 0.08019543124666911 0.23171837702942466
