! BLM15PX121SN1
# Hz S RI R 50
!Freq.(Hz) S11(Real) S11(Imag) S21(Real) S21(Imag) S12(Real) S12(Imag) S22(Real) S22(Imag)
2613692.85452866 0.010745123691202497 0.07509990123147063 0.9892548763087975 -0.07509990123147063 0.9892548763087975 -0.07509990123147063 0.010745123691202497 0.07509990123147063
2666535.4006320196 0.011157934189011384 0.0765598368354771 0.9888420658109887 -0.07655983683547711 0.9888420658109887 -0.07655983683547711 0.011157934189011384 0.0765598368354771
2720446.295173432 0.011586941385528723 0.07804576444227616 0.9884130586144713 -0.07804576444227616 0.9884130586144713 -0.07804576444227616 0.011586941385528723 0.07804576444227616
2775447.137573615 0.012032752865909255 0.07955800077486175 0.9879672471340908 -0.07955800077486175 0.9879672471340908 -0.07955800077486175 0.012032752865909255 0.07955800077486175
2831559.963941318 0.01249599671338711 0.08109685700123057 0.9875040032866128 -0.08109685700123057 0.9875040032866128 -0.08109685700123057 0.01249599671338711 0.08109685700123057
2888807.255902094 0.012977322009293829 0.08266263797991012 0.9870226779907062 -0.08266263797991012 0.9870226779907062 -0.08266263797991012 0.012977322009293829 0.08266263797991012
2947211.9496055758 0.01347739932825496 0.08425564146026943 0.9865226006717452 -0.08425564146026941 0.9865226006717452 -0.08425564146026941 0.01347739932825496 0.08425564146026943
3006797.4449148513 0.013996921226619543 0.08587615723578815 0.9860030787733804 -0.08587615723578816 0.9860030787733804 -0.08587615723578816 0.013996921226619543 0.08587615723578815
3067587.6147816274 0.014536602721995435 0.08752446624845753 0.9854633972780047 -0.08752446624845753 0.9854633972780047 -0.08752446624845753 0.014536602721995435 0.08752446624845753
3129606.8148109377 0.015097181761569921 0.0892008396424846 0.9849028182384301 -0.0892008396424846 0.9849028182384301 -0.0892008396424846 0.015097181761569921 0.0892008396424846
3192879.893019226 0.015679419676691633 0.09090553776548925 0.9843205803233085 -0.09090553776548925 0.9843205803233085 -0.09090553776548925 0.015679419676691633 0.09090553776548925
3257432.1997897103 0.01628410162097354 0.09263880911540179 0.9837158983790264 -0.09263880911540179 0.9837158983790264 -0.09263880911540179 0.01628410162097354 0.09263880911540179
3323289.598029029 0.016912036988951315 0.09440088923131243 0.9830879630110487 -0.09440088923131242 0.9830879630110487 -0.09440088923131242 0.016912036988951315 0.09440088923131243
3390478.4735292196 0.01756405981209237 0.09619199952656964 0.9824359401879077 -0.09619199952656964 0.9824359401879077 -0.09619199952656964 0.01756405981209237 0.09619199952656964
3459025.745539199 0.018241029128702527 0.09801234606249655 0.9817589708712975 -0.09801234606249655 0.9817589708712975 -0.09801234606249655 0.018241029128702527 0.09801234606249655
3528958.8775499705 0.01894382932401723 0.09986211826117719 0.9810561706759825 -0.09986211826117719 0.9810561706759825 -0.09986211826117719 0.01894382932401723 0.09986211826117719
3600305.8882978815 0.01967337043649383 0.10174148755587024 0.980326629563506 -0.10174148755587027 0.980326629563506 -0.10174148755587027 0.01967337043649383 0.10174148755587024
3673095.3629903416 0.020430588426041438 0.10365060597773482 0.9795694115739585 -0.10365060597773482 0.9795694115739585 -0.10365060597773482 0.020430588426041438 0.10365060597773482
3747356.4647584967 0.021216445399635728 0.10558960467770266 0.9787835546003643 -0.10558960467770266 0.9787835546003643 -0.10558960467770266 0.021216445399635728 0.10558960467770266
3823118.9463414503 0.02203192978946815 0.10755859238250606 0.9779680702105319 -0.10755859238250606 0.9779680702105319 -0.10755859238250606 0.02203192978946815 0.10755859238250606
3900413.1620067055 0.02287805647847547 0.10955765378407671 0.9771219435215245 -0.10955765378407671 0.9771219435215245 -0.10955765378407671 0.02287805647847547 0.10955765378407671
3979270.0797116193 0.02375586686778476 0.11158684786176193 0.9762441331322153 -0.11158684786176193 0.9762441331322153 -0.11158684786176193 0.02375586686778476 0.11158684786176193
4059721.293510725 0.024666428880296062 0.11364620613707385 0.9753335711197038 -0.11364620613707385 0.9753335711197038 -0.11364620613707385 0.024666428880296062 0.11364620613707385
4141799.0362139 0.02561083689430829 0.11573573086098568 0.9743891631056917 -0.11573573086098568 0.9743891631056917 -0.11573573086098568 0.02561083689430829 0.11573573086098568
4225536.192300457 0.02659021160078017 0.11785539313413096 0.9734097883992197 -0.11785539313413096 0.9734097883992197 -0.11785539313413096 0.02659021160078017 0.11785539313413096
4310966.311094318 0.02760569977750462 0.12000513096063704 0.9723943002224952 -0.12000513096063704 0.9723943002224952 -0.12000513096063704 0.02760569977750462 0.12000513096063704
4398123.620205573 0.028658473973170274 0.12218484723674614 0.9713415260268299 -0.12218484723674614 0.9713415260268299 -0.12218484723674614 0.028658473973170274 0.12218484723674614
4487043.0392437745 0.02974973209398701 0.12439440767584091 0.970250267906013 -0.12439440767584092 0.970250267906013 -0.12439440767584092 0.02974973209398701 0.12439440767584091
4577760.193808502 0.03088069688527027 0.12663363867200278 0.9691193031147298 -0.12663363867200278 0.9691193031147298 -0.12663363867200278 0.03088069688527027 0.12663363867200278
4670311.429762763 0.03205261530011364 0.12890232510478877 0.9679473846998864 -0.12890232510478877 0.9679473846998864 -0.12890232510478877 0.03205261530011364 0.12890232510478877
4764733.827794987 0.03326675774703746 0.13120020808852384 0.9667332422529625 -0.13120020808852384 0.9667332422529625 -0.13120020808852384 0.03326675774703746 0.13120020808852384
4861065.218275411 0.03452441720828649 0.13352698267006316 0.9654755827917135 -0.13352698267006316 0.9654755827917135 -0.13352698267006316 0.03452441720828649 0.13352698267006316
4959344.196412832 0.03582690822026931 0.1358822954796938 0.9641730917797307 -0.1358822954796938 0.9641730917797307 -0.1358822954796938 0.03582690822026931 0.1358822954796938
5059610.137717796 0.03717556570749098 0.13826574234060984 0.9628244342925089 -0.13826574234060984 0.9628244342925089 -0.13826574234060984 0.03717556570749098 0.13826574234060984
